id,title,date,domain_primary,domain_secondary,reasoning_skills,puzzle_format,question,answer_only,explanation,difficulty,quality_status,requires_assets,assets,evaluation
puzzle-6299df9abf06a3c247df,Rather Square Sudoku,2018-01,grid_deduction,logic_constraints,latin_square_reasoning | constraint_propagation | backtracking_search | digit_constraints | proof_of_uniqueness,sudoku_variant | grid_fill | logic_grid | numeric_answer,"Fill each cell in the grid above – even the ones with grey numbers – with a digit between 1 and 9 so that each row, column, and outlined 3-by-3 region contains each digit once.
Each grey number shown below is equal to the
product
of 2 of the orthogonally adjacent cells in the completed grid.
The answer to this puzzle is the sum of the
squares
of the numbers that are written over the gray numbers in the completed grid.

[Question assets]
- assets/a7130dfccc0e922017be5da764ad8cd789dcb16bb36f90ab913feeba9a50b998.png",1146,"The completed grid is shown above, and the sum of the squares of the
numbers written over the grey clue values is
1146
.
Congrats to this month’s solvers!

[Explanation assets]
- assets/840ce73804c4a95bd2967d6e11a78cf8f641570b300ef6c670515cabe155a30a.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 61510, ""content_type"": ""image/png"", ""path"": ""assets/a7130dfccc0e922017be5da764ad8cd789dcb16bb36f90ab913feeba9a50b998.png"", ""role"": ""question"", ""sha256"": ""a7130dfccc0e922017be5da764ad8cd789dcb16bb36f90ab913feeba9a50b998""}, {""bytes"": 70827, ""content_type"": ""image/png"", ""path"": ""assets/840ce73804c4a95bd2967d6e11a78cf8f641570b300ef6c670515cabe155a30a.png"", ""role"": ""explanation"", ""sha256"": ""840ce73804c4a95bd2967d6e11a78cf8f641570b300ef6c670515cabe155a30a""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-643a9793f7ffc8399b4d,Hooks,2014-02,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | exact_arithmetic | proof_of_uniqueness,grid_fill | logic_grid | numeric_answer,"In the grid below, enter nine 9’s in the outermost hook, eight 8’s in the next
hook, then seven 7’s, six 6’s, and so on, down to the one 1 (already entered),
so that the row and column sums match the values given along the border.
Once you’ve completed the puzzle, submit as your answer the sum of the values of
the shaded squares.

[Question assets]
- assets/aedb52a960adbfe8cb6af54b484079765f02cde18216e36492e60934d9de00dd.png",158,"The sum of the shaded squares in the completed grid is
158
. Congratulations to
Phil Isenberg for being randomly selected from the dozens of correct submissions
to win a the puzzle publisher t-shirt!

[Explanation assets]
- assets/86f8d700cf843c7ba6fa62945d1c2f5eac3121582a1c6d2af4546eb21c33aec1.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 75382, ""content_type"": ""image/png"", ""path"": ""assets/aedb52a960adbfe8cb6af54b484079765f02cde18216e36492e60934d9de00dd.png"", ""role"": ""question"", ""sha256"": ""aedb52a960adbfe8cb6af54b484079765f02cde18216e36492e60934d9de00dd""}, {""bytes"": 123222, ""content_type"": ""image/png"", ""path"": ""assets/86f8d700cf843c7ba6fa62945d1c2f5eac3121582a1c6d2af4546eb21c33aec1.png"", ""role"": ""explanation"", ""sha256"": ""86f8d700cf843c7ba6fa62945d1c2f5eac3121582a1c6d2af4546eb21c33aec1""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-718513f1b0791046d3f6,Fences,2019-01,grid_deduction,graph_network | geometry_spatial | logic_constraints,constraint_propagation | pathfinding | graph_connectivity | spatial_visualization | proof_of_uniqueness,logic_grid | path_route | geometry_problem | numeric_answer,"A 17-by-17 field is divided into unit squares. Some of the squares contain
“posts” at their center. Each post is represented below by a number. Construct
one or more fences emanating from each post, such that the total length of fence
connected to a post equals the number given. Fences have integer length and can
only be constructed horizontally or vertically. Fences from different posts may
not touch, nor may a fence from one post touch a different post.
The goal of this puzzle is to build your fences in such a manner that it is
possible to draw a
closed loop
through some of the remaining empty squares.
The loop must enclose at least one post, and must be
symmetric
in some way
(either via rotation or reflection). As in the example, the loop must be
rectilinear, passing through the centers of adjacent empty squares.
The answer to this puzzle is the
product of the fence-lengths
of the fences
inside the loop
.

[Question assets]
- assets/e25a050a04db421fc911962fa3a675c0b81a7d28605925608596633b1a72fde5.png","10,077,696","The unique configuration that works is shown above. The product of the
lengths of the fences inside the loop is
10,077,696
. Nicely done, solvers!

[Explanation assets]
- assets/f92ed21970823f6cc69f499463e377a6b9a5e885678c0c0b1530ff93bb44296a.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 91734, ""content_type"": ""image/png"", ""path"": ""assets/e25a050a04db421fc911962fa3a675c0b81a7d28605925608596633b1a72fde5.png"", ""role"": ""question"", ""sha256"": ""e25a050a04db421fc911962fa3a675c0b81a7d28605925608596633b1a72fde5""}, {""bytes"": 575634, ""content_type"": ""image/png"", ""path"": ""assets/f92ed21970823f6cc69f499463e377a6b9a5e885678c0c0b1530ff93bb44296a.png"", ""role"": ""explanation"", ""sha256"": ""f92ed21970823f6cc69f499463e377a6b9a5e885678c0c0b1530ff93bb44296a""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-71e91b9bcf1c7a8930cf,Twenty Four Seven (Four-in-One),2023-02,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | connected_components | exact_arithmetic | proof_of_uniqueness,grid_fill | logic_grid | multi_part | numeric_answer,"Four
Twenty Four Seven
grids have been smooshified together within the 12-by-12 grid above.
Place numbers in some of the empty cells so that in total each of the four 7-by-7 outlined grids is a legal “Twenty Four Seven” grid. Namely: each 7-by-7 grid’s interior should contain one 1, two 2’s, etc., up to seven 7’s. Furthermore, each row and column within the 7-by-7’s must contain exactly 4 numbers which sum to 20. Finally, the numbered cells must form a connected region, but every 2-by-2 subsquare in the completed grid must contain at least one empty cell.
Some numbers have been placed inside the grid. Additionally, some blue numbers have been placed
outside
the grid. A number outside the grid represents either the sum of the row or column it is facing,
or
the value of the first number it sees in that row or column.
Once completed, you can submit as your answer the product of the areas of the connected groups of orthogonally adjacent empty squares in the grid.

[Question assets]
- assets/dcf8852e357635039e6423fd1fae2a80607773100c8e3fccf9e54b52c3dfe699.png","74,649,600","For February’s puzzle, you were asked to solve four overlapping
“Twenty Four Seven” grids smooshified into one big puzzle. Pictured
above is the fully completed grid. The empty regions of size greater
than 1 have sizes 5, 3, 5, 8, 6, 4, 4, 9, 6, 3, 4, and 2, which
multiply to
74,649,600
.
Congrats to those of you who successfully completed the grid!

[Explanation assets]
- assets/d2e1091b174c8616e99753e531803f78b518b06838c3b21abbc2cd63177b01b7.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 119377, ""content_type"": ""image/png"", ""path"": ""assets/dcf8852e357635039e6423fd1fae2a80607773100c8e3fccf9e54b52c3dfe699.png"", ""role"": ""question"", ""sha256"": ""dcf8852e357635039e6423fd1fae2a80607773100c8e3fccf9e54b52c3dfe699""}, {""bytes"": 128003, ""content_type"": ""image/png"", ""path"": ""assets/d2e1091b174c8616e99753e531803f78b518b06838c3b21abbc2cd63177b01b7.png"", ""role"": ""explanation"", ""sha256"": ""d2e1091b174c8616e99753e531803f78b518b06838c3b21abbc2cd63177b01b7""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-72ff1b843108115080b9,Hex-agony,2015-10,grid_deduction,optimization | number_theory,constraint_propagation | digit_constraints | discrete_optimization | backtracking_search | exact_arithmetic,grid_fill | logic_grid | optimization_challenge | numeric_answer,"[Question assets]
- assets/f4245c334ac04d052ee95d0dd9bd4c0e86a3ce3dd19bf65901b2eb3241855414.png","256,391","As it turns out there is only one valid solution to the puzzle, and the sum of
the numbers in the center column is 256,391.
Congratulations to this month’s correct solvers, especially Priscilla
Cheung, this month’s randomly-chosen winner of a the puzzle publisher t-shirt!

[Explanation assets]
- assets/1640ade5315c7c646c52464b0424b78adb26f70e0bbf08b7de558ff4788e1c65.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 58960, ""content_type"": ""image/png"", ""path"": ""assets/f4245c334ac04d052ee95d0dd9bd4c0e86a3ce3dd19bf65901b2eb3241855414.png"", ""role"": ""question"", ""sha256"": ""f4245c334ac04d052ee95d0dd9bd4c0e86a3ce3dd19bf65901b2eb3241855414""}, {""bytes"": 116869, ""content_type"": ""image/png"", ""path"": ""assets/1640ade5315c7c646c52464b0424b78adb26f70e0bbf08b7de558ff4788e1c65.png"", ""role"": ""explanation"", ""sha256"": ""1640ade5315c7c646c52464b0424b78adb26f70e0bbf08b7de558ff4788e1c65""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-7e692a9b91f291c616de,Hooks 8,2022-01,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid above can be partitioned into 9 L-shaped “hooks”. The largest
is 9-by-9 (contains 17 squares), the next largest is 8-by-8 (contains
15 squares), and so on. The smallest hook is just a single
square. Find where the hooks are located, and place nine 9’s in one of
the hooks, eight 8’s in another, seven 7’s in another, and so on.
The filled squares must form a connected region. (Squares are
“connected” if they are orthogonally adjacent.) Furthermore, every
2-by-2 region must contain at least one unfilled square.
The sum of the values in each of the connected regions must be
the same.
The answer to this puzzle is the product of the areas of the connected
groups of empty squares in the completed grid.

[Question assets]
- assets/922550d4fb071725ef2c1df61594b0dbf74bc9fd47868594de204768d0d0f373.png",680,"The above image shows the shaded L shapes with the assigned numbers that
satisfies the requirements. The empty regions have areas 1, 1, 1, 2,
1, 1, 1, 17, 5, 1, 1, and 4, which multiply to
680
.
Congrats to this month’s solvers who successfully completed the
logic puzzle!

[Explanation assets]
- assets/fed8f4e89c3b730d8005aaa4e6b7cdc36c6e377038ca21cfaaf414348b2cade4.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 97523, ""content_type"": ""image/png"", ""path"": ""assets/922550d4fb071725ef2c1df61594b0dbf74bc9fd47868594de204768d0d0f373.png"", ""role"": ""question"", ""sha256"": ""922550d4fb071725ef2c1df61594b0dbf74bc9fd47868594de204768d0d0f373""}, {""bytes"": 80246, ""content_type"": ""image/png"", ""path"": ""assets/fed8f4e89c3b730d8005aaa4e6b7cdc36c6e377038ca21cfaaf414348b2cade4.png"", ""role"": ""explanation"", ""sha256"": ""fed8f4e89c3b730d8005aaa4e6b7cdc36c6e377038ca21cfaaf414348b2cade4""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-818e72156c50abb55629,Wrong Division,2014-11,grid_deduction,number_theory | logic_constraints,digit_constraints | divisibility | constraint_propagation | backtracking_search | exact_arithmetic,crossnumber | logic_grid | numeric_answer,"Each digit shown is off by one. Given that there is no remainder, can you
determine the 8-digit dividend?

[Question assets]
- assets/eb0d874adc56d324ea8e566c87f819ed2616f2a8820a2e719deeeb0de8a34190.png",58975605,"The answer to November’s puzzle is
58975605
. Congratulations to the many correct
solvers, especially Pallav Shinghal, this month’s randomly-chosen winner of a
the puzzle publisher t-shirt!

[Explanation assets]
- assets/2b0634421915cdc2985c1874705332133b24dae3cdbe1cb1c00fc2f06348d6cb.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 5972, ""content_type"": ""image/png"", ""path"": ""assets/eb0d874adc56d324ea8e566c87f819ed2616f2a8820a2e719deeeb0de8a34190.png"", ""role"": ""question"", ""sha256"": ""eb0d874adc56d324ea8e566c87f819ed2616f2a8820a2e719deeeb0de8a34190""}, {""bytes"": 12539, ""content_type"": ""image/png"", ""path"": ""assets/2b0634421915cdc2985c1874705332133b24dae3cdbe1cb1c00fc2f06348d6cb.png"", ""role"": ""explanation"", ""sha256"": ""2b0634421915cdc2985c1874705332133b24dae3cdbe1cb1c00fc2f06348d6cb""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-823b4433a631f19f052e,Twenty Four Seven 2-by-2,2019-03,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | connected_components | exact_arithmetic | proof_of_uniqueness,grid_fill | logic_grid | multi_part | numeric_answer,"The grids above are incomplete. For each grid, place numbers in some of the
empty cells so that in total the interiors of each grid contain one 1, two
2’s, etc., up to 7’s. Furthermore, within each grid each row and column must contain exactly 4
numbers which sum to 20. Finally, the numbered cells must form a connected
region, but every 2-by-2 subsquare in the completed grid must contain at least
one empty cell.
Numbers located along the outside of a grid indicate the first number that is
“viewable” when looking into the grid along that row or column.
Once you have solved all four grids, compute their “sum”. (I.e., the 7-by-7 grid
that is the coordinatewise sum of the interiors of the fourfinished grids. Each
cell in the “sum” grid should necessarily contain an integer between 0 and 28,
and each row and column should add up to 80. Treat blank cells as 0’s).
Submit the
sum of the squares
of the 49 numbers in this “sum” grid as the
answer to this month’s puzzle.

[Question assets]
- assets/0fec3781901e56d659031eebdcbdc8004bc55bbacc19cdb9fedb0266d6f35e9b.png",8150,"The completed grids are shown to the left, and below (in blue) is the “sum”
grid. The sum of the squares of the values in this grid is
8150
.
Congrats to everyone who solved this month’s puzzle!

[Explanation assets]
- assets/96a59636ce6363630b9ec3257590cb26498da1c6f8949870d09d4792150a905a.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 98384, ""content_type"": ""image/png"", ""path"": ""assets/0fec3781901e56d659031eebdcbdc8004bc55bbacc19cdb9fedb0266d6f35e9b.png"", ""role"": ""question"", ""sha256"": ""0fec3781901e56d659031eebdcbdc8004bc55bbacc19cdb9fedb0266d6f35e9b""}, {""bytes"": 111981, ""content_type"": ""image/png"", ""path"": ""assets/96a59636ce6363630b9ec3257590cb26498da1c6f8949870d09d4792150a905a.png"", ""role"": ""explanation"", ""sha256"": ""96a59636ce6363630b9ec3257590cb26498da1c6f8949870d09d4792150a905a""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-863d3eb6190f44ee4a37,Twenty Four Seven 2-by-2 #2,2020-12,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | connected_components | exact_arithmetic | proof_of_uniqueness,grid_fill | logic_grid | multi_part | numeric_answer,"Each of the grids above is incomplete. Place numbers in some of the
empty cells so that in total each grid’s interior contains one 1, two
2’s, etc., up to seven 7’s. Furthermore, each row and column within
each grid must contain exactly 4 numbers which sum to 20. Finally, the
numbered cells must form a connected region, but every 2-by-2
subsquare in the completed grid must contain at least one empty cell.
Some numbers have been placed inside each grid. Additionally, some
blue numbers have been placed outside of the grids. These blue numbers
indicate the first value seen in the corresponding row or column when
looking into the grid from that location.
Once each of the grids is complete, create a 7-by-7 grid by “adding”
the four grids’ interiors together (as if they were 7-by-7 matrices).
The answer to this month’s puzzle is the sum of the
squares
of the
values in this final grid.

[Question assets]
- assets/185b9077eeb0b671067389e2211bb4c464f81399cad5237cb30b05ef6d52a2ba.png",8520,"The four completed grids are shown above, and below them is the
sum of the corresponding entries, whose sums of squares came to
8520
.
Below is the list of the successful solvers of the December challenge!

[Explanation assets]
- assets/ca2469c1d2c286923ff8ce9ced0e9d32047602e204474980e4c4843b937fc353.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 93399, ""content_type"": ""image/png"", ""path"": ""assets/185b9077eeb0b671067389e2211bb4c464f81399cad5237cb30b05ef6d52a2ba.png"", ""role"": ""question"", ""sha256"": ""185b9077eeb0b671067389e2211bb4c464f81399cad5237cb30b05ef6d52a2ba""}, {""bytes"": 137921, ""content_type"": ""image/png"", ""path"": ""assets/ca2469c1d2c286923ff8ce9ced0e9d32047602e204474980e4c4843b937fc353.png"", ""role"": ""explanation"", ""sha256"": ""ca2469c1d2c286923ff8ce9ced0e9d32047602e204474980e4c4843b937fc353""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-9036704ee20766f316a6,Arch Madness,2026-05,grid_deduction,geometry_spatial | logic_constraints,constraint_propagation | euclidean_geometry | area_dissection | spatial_visualization | exact_arithmetic,grid_fill | geometry_problem | logic_grid | numeric_answer,"Draw 90-degree arcs in some of the white cells. Arcs may not go in green cells. An arc has radius 1, connecting one corner of a cell to the opposite corner. (A cell may contain at most one arc.)
When finished, the arcs must divide the grid into
regions
, and those regions must have
integer area
. (Arcs are not allowed to “dangle” – that is, the two parts of a cell containing an arc must belong to distinct regions.)
For each region, compute the number of “smooth” (continuously differentible) pieces that comprise its perimeter. Multiply that number by the region’s area to get its SCORE.
A cell labeled with a number indicates the score of the region that contains at least half (and possibly all) of that cell.
After completing the grid, fill each of the un-numbered cells with the score of the region that contains at least half of that cell. The answer to this month’s puzzle is the sum of the
squares
of the row sums,
plus
the sum of the
squares
of the column sums. (As in the example.)

[Question assets]
- assets/9d660c5054179917073d3b6182a33c0fc106c0366babd84b2d1ce7c5e0c06618.jpg","13,682,882","The completed grid is shown above. The sum of the squares of the row and column sums is
13,682,882
.
Congrats to everyone who found the solution!

[Explanation assets]
- assets/3be72502498d317d8c54de1de2c584072494abba122ee4dac8ce327d956bd1c4.jpg","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 133928, ""content_type"": ""image/jpeg"", ""path"": ""assets/9d660c5054179917073d3b6182a33c0fc106c0366babd84b2d1ce7c5e0c06618.jpg"", ""role"": ""question"", ""sha256"": ""9d660c5054179917073d3b6182a33c0fc106c0366babd84b2d1ce7c5e0c06618""}, {""bytes"": 150158, ""content_type"": ""image/jpeg"", ""path"": ""assets/3be72502498d317d8c54de1de2c584072494abba122ee4dac8ce327d956bd1c4.jpg"", ""role"": ""explanation"", ""sha256"": ""3be72502498d317d8c54de1de2c584072494abba122ee4dac8ce327d956bd1c4""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-92b07751f58d7a4fffcf,Block Party 2,2018-12,grid_deduction,number_theory | optimization | logic_constraints,constraint_propagation | digit_constraints | discrete_optimization | backtracking_search | exact_arithmetic,grid_fill | logic_grid | optimization_challenge | numeric_answer,"Fill each cell with a positive integer such that integers do not repeat within
any row, column, or outlined region. Within each region, one cell must be equal
to the product of the other cells, and these “product” cells may not share edges
with “product” cells from other regions. (See the example.)
The answer to this month’s puzzle is the
smallest possible sum
for the
“product” cells.

[Question assets]
- assets/7dd91a6835b755045590dbfbc94da33ffa38b470c891b89fa55b8e1f826409ab.png",210,"The minimum possible sum is
210
, which can be achieved in a handful of different ways. The one shown above is the only placement that has a 15 in the tetromino. (All the other placements use a 12.)
Congrats to this month’s solvers!

[Explanation assets]
- assets/64326d8c5a8f4a5eeeb5ca1b8beed983d0263ea46ed3cb42324262a80e7d6520.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 57217, ""content_type"": ""image/png"", ""path"": ""assets/7dd91a6835b755045590dbfbc94da33ffa38b470c891b89fa55b8e1f826409ab.png"", ""role"": ""question"", ""sha256"": ""7dd91a6835b755045590dbfbc94da33ffa38b470c891b89fa55b8e1f826409ab""}, {""bytes"": 57627, ""content_type"": ""image/png"", ""path"": ""assets/64326d8c5a8f4a5eeeb5ca1b8beed983d0263ea46ed3cb42324262a80e7d6520.png"", ""role"": ""explanation"", ""sha256"": ""64326d8c5a8f4a5eeeb5ca1b8beed983d0263ea46ed3cb42324262a80e7d6520""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-97ff5e34b106cd44fcf0,Number Cross,2014-08,grid_deduction,number_theory | logic_constraints,digit_constraints | constraint_propagation | divisibility | backtracking_search | proof_of_uniqueness,crossnumber | grid_fill | logic_grid | numeric_answer,"Place the digits 1 thru 9 (no zeroes) in the crossword grid below so that all of
the clues are satisfied. No digit is repeated in any one grid entry (e.g.
1-across is a grid entry), and no grid entry is used more than once within the
puzzle.
For your answer, submit the sum of the 8 5-digit grid entries in the completed
grid (e.g. 4-down, 18-across, etc.)

[Question assets]
- assets/1c548d2e7cc00806a733369113f85145b6954dfccbd70a2cefe201692bc0d022.png",407358,"The answer to August’s puzzle is 407358. Congratulations to Chen-Yu Yang, this
month’s randomly chosen winner and proud recipient of a the puzzle publisher t-shirt!
The full solution is presented here.

[Explanation assets]
- assets/9e6d67dfd44c35d64d86d2079efa1e51428183f217178140c7c8f83cb0f7533f.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 63040, ""content_type"": ""image/png"", ""path"": ""assets/1c548d2e7cc00806a733369113f85145b6954dfccbd70a2cefe201692bc0d022.png"", ""role"": ""question"", ""sha256"": ""1c548d2e7cc00806a733369113f85145b6954dfccbd70a2cefe201692bc0d022""}, {""bytes"": 20640, ""content_type"": ""image/png"", ""path"": ""assets/9e6d67dfd44c35d64d86d2079efa1e51428183f217178140c7c8f83cb0f7533f.png"", ""role"": ""explanation"", ""sha256"": ""9e6d67dfd44c35d64d86d2079efa1e51428183f217178140c7c8f83cb0f7533f""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-9816216100e5535d4274,Hooks #2,2016-05,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid below can be partitioned into 9 L-shaped “hooks”. The largest is 9-by-9
(contains 17 squares), the next largest is 8-by-8 (contains 15 squares), and so
on. The smallest hook is just a single square.
Find where the hooks are located, and place nine 9’s in the largest hook, eight
8’s in the next-largest, etc., down to one 1 in the smallest hook.
The goal is for the sum of the numbers in each row and column to match the
number given outside the grid.
As your answer to this puzzle, submit the largest product one can achieve using
a subset of the numbered squares in the completed grid, satisfying the condition
that no two squares in the subset are in the same row or column.

[Question assets]
- assets/69d22a1de89bd865ff9eb9f75d819a77bb25c99c231b470b2e7c2f5fd34e9ed3.png","17,418,240","The unique configuration that completes the grid is shown here, and the largest
possible product of squares in a valid subset is
17,418,240
. Congrats to all
of this month’s correct solvers!

[Explanation assets]
- assets/23ab30bb20bbc10948f6827561d942456c2dd1c772fa1bb0c162f1513d84b031.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 93444, ""content_type"": ""image/png"", ""path"": ""assets/69d22a1de89bd865ff9eb9f75d819a77bb25c99c231b470b2e7c2f5fd34e9ed3.png"", ""role"": ""question"", ""sha256"": ""69d22a1de89bd865ff9eb9f75d819a77bb25c99c231b470b2e7c2f5fd34e9ed3""}, {""bytes"": 98675, ""content_type"": ""image/png"", ""path"": ""assets/23ab30bb20bbc10948f6827561d942456c2dd1c772fa1bb0c162f1513d84b031.png"", ""role"": ""explanation"", ""sha256"": ""23ab30bb20bbc10948f6827561d942456c2dd1c772fa1bb0c162f1513d84b031""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
